,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
401,002378,章源钨业,6.89,-8.98,-1,-1,20,0.0,0.0,35.9
876,300347,泰格医药,59.10,-1.99,-2,-2,22,-1.99,-1.99,35.86
954,300468,四方精创,16.30,-5.62,-1,-1,19,0.0,0.0,35.83
1199,600259,广晟有色,30.00,-3.82,5,5,18,14.99,14.99,35.81
1160,600171,上海贝岭,13.93,5.93,1,5,19,0.0,16.67,35.64
408,002390,信邦制药,5.18,-4.25,-2,-1,20,-4.25,0.0,35.6
1463,601298,青岛港,9.45,-0.21,5,10,11,16.09,29.99,35.58
1012,300571,平治信息,56.00,-1.3,-2,4,20,-1.3,-0.8,35.56
1306,600595,中孚实业,3.09,-6.65,-1,4,16,0.0,8.04,35.53
1624,603633,徕木股份,13.18,-5.18,-1,-1,19,0.0,0.0,35.46
1534,603106,恒银金融,13.68,-1.44,6,5,19,8.66,7.46,35.45
687,300054,鼎龙股份,9.22,-2.12,-2,-1,21,-2.12,0.0,35.39
1094,300730,科创信息,22.84,5.69,5,5,19,15.65,15.65,35.39
809,300242,佳云科技,5.25,-2.96,-1,5,18,0.0,12.42,35.31
522,002610,爱康科技,2.30,-4.17,5,10,21,13.3,18.56,35.29
1112,600031,三一重工,11.08,-1.25,-2,-2,36,-1.25,-1.25,35.29
3,000012,南 玻Ａ,5.79,-3.18,6,10,20,16.5,16.5,35.28
823,300270,中威电子,9.13,-9.96,-1,-1,20,0.0,0.0,35.26
1372,600766,园城黄金,10.36,-9.99,-1,-1,18,0.0,0.0,35.25
1505,603005,晶方科技,21.11,1.2,5,5,19,10.23,10.23,35.23
451,002464,众应互联,10.33,-6.94,-1,-1,19,0.0,0.0,35.21
852,300310,宜通世纪,6.84,-10.0,-1,-1,18,0.0,0.0,35.18
1564,603232,格尔软件,32.53,-3.98,-1,-1,19,0.0,0.0,35.15
1077,300687,赛意信息,27.40,-5.87,-1,-1,20,0.0,0.0,35.04
65,000587,金洲慈航,3.59,-4.52,4,5,19,11.84,14.7,34.96
1475,601577,长沙银行,11.67,-8.97,-1,-1,20,0.0,0.0,34.91
521,002609,捷顺科技,8.16,4.62,5,5,19,17.92,17.92,34.65
973,300502,新易盛,29.79,-1.68,-2,-1,20,-1.68,0.0,34.55
80,000655,*ST金岭,4.91,-5.03,-1,21,21,0.0,34.52,34.52
417,002402,和而泰,9.47,1.28,1,21,21,0.0,34.52,34.52
553,002674,兴业科技,12.79,9.41,7,7,15,21.0,21.0,34.49
667,300024,机器人,19.00,-5.85,-1,11,21,0.0,21.95,34.47
1268,600499,科达洁能,5.89,-0.67,-1,5,20,0.0,7.09,34.47
292,002200,云投生态,7.50,-5.06,-1,20,19,0.0,36.36,34.41
351,002298,中电兴发,8.38,-1.18,7,20,20,18.19,34.29,34.29
889,300366,创意信息,9.52,-10.02,-1,-1,18,0.0,0.0,34.27
1000,300548,博创科技,44.20,-2.39,-1,20,18,0.0,41.89,34.26
428,002421,达实智能,5.10,-8.27,-1,5,19,0.0,16.44,34.21
355,002308,威创股份,5.97,-8.44,-1,-1,20,0.0,0.0,34.16
991,300532,今天国际,14.27,-1.25,-1,-1,24,0.0,0.0,34.12
776,300197,铁汉生态,4.60,-8.0,-2,-1,20,-8.0,0.0,34.11
310,002226,江南化工,6.96,-1.69,-1,5,18,0.0,14.1,34.1
871,300340,科恒股份,20.42,-0.63,6,5,18,20.33,17.83,34.08
406,002385,大北农,5.47,0.74,5,5,5,34.07,34.07,34.07
53,000555,神州信息,13.30,-1.63,-1,5,18,0.0,11.3,34.07
845,300303,聚飞光电,3.47,-3.07,-1,5,21,0.0,10.16,33.98
836,300291,华录百纳,6.27,-4.27,5,5,21,13.59,13.59,33.97
1561,603222,济民制药,20.55,10.01,3,3,12,21.02,21.02,33.88
152,000922,佳电股份,9.29,-4.91,-1,10,20,0.0,24.2,33.86
624,002851,麦格米特,28.99,0.31,-2,-2,20,0.31,0.31,33.84
697,300074,华平股份,4.91,-3.91,-1,5,20,0.0,9.11,33.79
753,300166,东方国信,15.32,-5.26,-1,-1,24,0.0,0.0,33.68
272,002169,智光电气,5.36,5.1,5,20,19,17.54,36.39,33.67
1452,601137,博威合金,9.65,0.42,6,21,20,18.12,36.3,33.66
1542,603131,上海沪工,22.14,-3.19,7,7,21,7.48,7.48,33.61
1004,300556,丝路视觉,22.03,-2.44,-1,5,20,0.0,3.23,33.6
1154,600155,华创阳安,10.31,-7.62,-1,-1,20,0.0,0.0,33.55
340,002280,联络互动,5.10,-1.54,5,5,18,12.58,12.58,33.51
750,300160,秀强股份,4.90,1.66,5,5,19,14.22,14.22,33.51
195,002031,巨轮智能,2.71,-9.06,-1,-1,20,0.0,0.0,33.5
490,002550,千红制药,5.26,-2.05,11,10,20,25.84,20.92,33.5
203,002049,紫光国微,42.87,5.36,1,5,20,0.0,12.2,33.43
1403,600856,中天能源,4.87,0.41,4,3,18,11.95,10.43,33.42
892,300369,绿盟科技,12.87,-2.5,-1,4,20,0.0,3.54,33.37
767,300184,力源信息,10.88,-1.63,-1,5,20,0.0,6.25,33.33
1075,300685,艾德生物,52.16,-3.59,-2,-1,31,-3.59,0.0,33.27
793,300220,金运激光,13.18,-1.79,-1,20,19,0.0,36.72,33.13
493,002555,三七互娱,14.19,-2.47,-1,3,22,0.0,1.36,33.11
6,000025,特 力Ａ,34.44,-10.01,-1,5,19,0.0,19.79,33.08
123,000838,财信发展,3.95,-9.82,-2,-1,19,-9.82,0.0,33.0
1453,601138,工业富联,15.82,-7.97,-1,-1,21,0.0,0.0,32.94
109,000795,英洛华,5.05,-5.78,-1,5,20,0.0,17.17,32.89
1029,300603,立昂技术,31.09,0.81,6,6,18,12.08,12.08,32.81
1137,600113,浙江东日,9.39,0.11,5,14,14,19.92,32.81,32.81
1647,603737,三棵树,51.85,-0.06,-2,5,20,-0.06,7.73,32.78
1467,601360,三六零,27.75,-2.29,5,4,20,5.51,2.97,32.78
678,300044,赛为智能,8.51,-6.99,-1,-1,20,0.0,0.0,32.76
698,300075,数字政通,13.54,-1.1,5,5,20,13.69,13.69,32.75
76,000626,远大控股,8.44,-4.52,-1,-1,20,0.0,0.0,32.7
666,300020,银江股份,9.09,-3.61,-1,15,20,0.0,26.43,32.7
563,002693,双成药业,5.16,0.39,11,20,20,24.04,32.65,32.65
1648,603738,泰晶科技,16.75,-0.12,7,5,20,5.68,5.21,32.62
1180,600217,中再资环,5.45,-6.68,-1,10,20,0.0,11.0,32.6
258,002147,ST新光,3.50,3.24,6,20,17,15.51,42.28,32.58
209,002063,远光软件,9.24,-4.25,7,11,20,15.21,18.77,32.57
421,002409,雅克科技,18.60,2.65,1,11,21,0.0,14.96,32.57
676,300042,朗科科技,19.52,1.09,7,5,20,17.52,15.43,32.52
1164,600180,瑞茂通,9.11,-2.98,-1,-1,19,0.0,0.0,32.41
1600,603516,淳中科技,27.00,-2.88,-1,5,18,0.0,6.3,32.35
1399,600845,宝信软件,33.00,-3.45,-1,5,23,0.0,9.38,32.32
289,002197,证通电子,9.09,-6.29,-1,-1,19,0.0,0.0,32.31
902,300383,光环新网,18.90,-4.3,-1,-1,24,0.0,0.0,32.26
1072,300679,电连技术,35.40,-3.15,-3,-1,20,-4.01,0.0,32.14
498,002565,顺灏股份,12.07,-9.25,-1,6,7,0.0,27.72,32.06
1550,603169,兰石重装,5.85,-2.99,-1,-1,17,0.0,0.0,32.05
922,300419,浩丰科技,6.52,3.99,7,19,17,16.01,35.55,31.98
288,002195,二三四五,5.04,-1.37,-1,-1,20,0.0,0.0,31.94
1175,600208,新湖中宝,3.80,-8.87,-1,-1,21,0.0,0.0,31.94
600,002797,第一创业,7.81,-10.02,-1,-1,19,0.0,0.0,31.93
233,002102,ST冠福,2.03,-2.4,-1,3,20,0.0,2.53,31.82
206,002055,得润电子,15.12,-3.45,-1,5,24,0.0,8.7,31.82
396,002369,卓翼科技,10.32,-1.53,-1,5,20,0.0,16.48,31.8
1690,603963,大理药业,14.89,-9.98,-1,-1,17,0.0,0.0,31.77
1309,600602,云赛智联,7.18,-4.01,-1,11,21,0.0,21.28,31.74
1466,601326,秦港股份,4.07,-1.69,11,21,20,24.09,33.88,31.72
1214,600293,三峡新材,5.15,-3.74,7,20,19,12.45,34.11,31.71
360,002316,亚联发展,9.25,-1.8,5,4,20,14.34,9.34,31.58
116,000816,*ST慧业,2.21,-5.15,-1,10,21,0.0,16.32,31.55
146,000911,南宁糖业,7.47,-2.61,-2,-1,19,-2.61,0.0,31.51
696,300072,三聚环保,10.73,-8.21,-2,-1,19,-8.21,0.0,31.5
683,300050,世纪鼎利,7.02,-10.0,-1,5,19,0.0,10.03,31.46
818,300264,佳创视讯,6.56,-6.29,-1,-1,20,0.0,0.0,31.46
316,002235,安妮股份,6.70,-7.33,-1,-1,20,0.0,0.0,31.37
896,300375,鹏翎股份,7.00,-6.54,-1,19,16,0.0,32.33,31.33
873,300343,联创互联,7.85,-6.88,-1,4,17,0.0,3.02,31.27
218,002076,雪 莱 特,4.03,-7.14,-1,5,19,0.0,9.51,31.27
747,300156,神雾环保,4.24,-9.98,-1,-1,19,0.0,0.0,31.27
806,300236,上海新阳,33.21,3.81,1,5,20,0.0,10.66,31.26
835,300290,荣科科技,8.92,-0.78,-1,11,19,0.0,21.36,31.18
413,002396,星网锐捷,23.66,-3.31,-1,5,21,0.0,10.3,31.15
1134,600107,美尔雅,8.59,-4.02,3,3,18,5.53,5.53,31.15
946,300458,全志科技,25.36,1.97,5,5,20,10.17,10.17,31.13
384,002354,天神娱乐,5.94,-5.11,-1,4,16,0.0,3.66,31.13
1303,600592,龙溪股份,7.76,-3.12,-1,5,19,0.0,11.02,31.08
953,300467,迅游科技,27.86,0.32,5,5,18,12.43,12.43,31.04
674,300038,数知科技,12.75,-3.7,-1,5,20,0.0,13.03,31.04
648,002936,郑州银行,6.51,-9.96,-1,-1,18,0.0,0.0,30.99
399,002374,丽鹏股份,3.72,-1.33,4,4,17,11.71,11.71,30.99
1065,300666,江丰电子,48.70,7.06,1,5,20,0.0,11.31,30.98
790,300216,千山药机,4.61,-9.96,-1,-1,19,0.0,0.0,30.97
844,300302,同有科技,10.46,0.1,5,5,18,15.07,15.07,30.91
185,002012,凯恩股份,5.17,-6.68,-1,-1,17,0.0,0.0,30.89
761,300177,中海达,14.11,-0.77,-2,-1,20,-0.77,0.0,30.89
736,300131,英唐智控,6.02,-0.17,-1,5,20,0.0,5.24,30.87
1200,600260,凯乐科技,23.74,2.86,5,11,20,12.09,18.11,30.87
345,002289,宇顺电子,8.10,-0.98,7,6,18,13.6,11.88,30.86
808,300241,瑞丰光电,5.82,-1.36,5,4,19,7.98,2.11,30.79
754,300167,迪威迅,6.16,-4.64,-1,20,18,0.0,35.38,30.79
904,300386,飞天诚信,14.02,-3.58,-1,-1,20,0.0,0.0,30.78
1085,300708,聚灿光电,13.18,0.3,6,20,18,16.95,42.18,30.75
982,300514,友讯达,15.62,10.0,5,5,18,22.99,22.99,30.6
883,300359,全通教育,7.47,-1.84,5,4,18,11.66,7.17,30.59
1565,603239,浙江仙通,13.37,-10.03,-1,-1,19,0.0,0.0,30.57
1672,603881,数据港,35.21,-1.51,-1,4,21,0.0,-0.96,30.55
631,002869,金溢科技,21.00,-3.36,-1,10,19,0.0,15.38,30.52
424,002413,雷科防务,7.53,-3.59,-1,11,20,0.0,21.84,30.5
646,002926,华西证券,11.88,-10.0,-1,-1,18,0.0,0.0,30.41
1678,603896,寿仙谷,35.81,0.67,6,6,21,1.62,1.62,30.36
1440,601016,节能风电,3.22,-5.01,-1,10,21,0.0,12.59,30.36
503,002570,*ST因美,6.45,1.1,10,15,20,18.57,27.47,30.3
869,300338,开元股份,9.16,-5.86,-1,-1,20,0.0,0.0,30.3
9,000034,神州数码,14.80,-1.53,-1,5,19,0.0,7.56,30.28
834,300288,朗玛信息,16.53,-2.07,7,21,20,8.75,33.85,30.26
1358,600730,中国高科,6.03,0.17,-2,5,19,0.17,9.04,30.24
764,300180,华峰超纤,14.22,-2.47,-1,-1,28,0.0,0.0,30.22
240,002117,东港股份,18.20,-4.96,-1,5,21,0.0,7.06,30.19
59,000564,供销大集,3.58,-8.21,-1,-1,19,0.0,0.0,30.18
680,300046,台基股份,15.45,7.07,5,5,20,15.3,15.3,30.16
611,002815,崇达技术,17.71,-0.56,-2,5,21,-0.56,4.98,30.12
290,002198,嘉应制药,6.54,3.32,11,20,19,19.78,33.2,30.02
1423,600929,湖南盐业,10.96,2.53,10,11,18,20.31,25.69,30.01
819,300266,兴源环境,4.29,-6.54,-1,11,19,0.0,20.51,30.0
989,300530,达志科技,39.40,-1.65,-1,20,19,0.0,30.46,29.99
119,000829,天音控股,6.85,1.18,5,4,19,11.2,6.86,29.98
1497,601929,吉视传媒,2.82,-5.05,-1,-1,19,0.0,0.0,29.95
554,002675,东诚药业,11.81,-2.4,-2,-1,21,-2.4,0.0,29.92
101,000722,湖南发展,7.60,-4.52,-1,-1,19,0.0,0.0,29.91
1471,601388,怡球资源,2.78,-10.03,-1,-1,19,0.0,0.0,29.91
1569,603283,赛腾股份,21.53,4.36,5,5,18,11.84,11.84,29.86
1273,600520,文一科技,16.27,10.01,5,5,19,15.39,15.39,29.85
374,002335,科华恒盛,20.19,1.3,6,5,19,17.79,11.55,29.84
684,300051,三五互联,7.40,-4.76,-1,5,17,0.0,12.98,29.82
1227,600355,精伦电子,4.66,-6.8,-1,-1,20,0.0,0.0,29.81
211,002065,东华软件,8.98,-3.44,-1,5,20,0.0,8.45,29.77
436,002436,兴森科技,5.68,1.07,5,11,19,6.17,15.92,29.68
1136,600110,诺德股份,5.16,-0.39,6,5,20,8.18,7.5,29.65
1359,600734,实达集团,9.27,0.0,-1,7,20,0.0,7.29,29.65
194,002030,达安基因,12.64,-2.47,-2,-1,20,-2.47,0.0,29.64
368,002328,新朋股份,7.22,-7.79,-1,-1,19,0.0,0.0,29.62
864,300332,天壕环境,4.86,-1.42,-1,5,18,0.0,12.24,29.6
1063,300661,圣邦股份,106.00,4.95,1,5,11,0.0,14.83,29.6
1595,603466,风语筑,20.41,2.46,3,10,18,12.7,20.06,29.59
84,000670,盈方微,5.17,10.0,5,5,5,29.57,29.57,29.57
5,000021,深科技,8.11,0.12,6,5,20,8.86,7.85,29.55
1426,600959,江苏有线,5.40,-3.05,-1,21,20,0.0,31.39,29.5
1406,600866,星湖科技,4.26,-6.17,-1,21,20,0.0,31.08,29.48
1378,600777,新潮能源,2.73,-4.88,-1,11,21,0.0,19.74,29.38
1080,300690,双一科技,21.89,1.02,5,5,18,9.83,9.83,29.37
1269,600501,航天晨光,8.24,-8.75,-1,-1,19,0.0,0.0,29.36
690,300058,蓝色光标,5.29,-2.04,-1,5,20,0.0,8.62,29.34
85,000677,恒天海龙,3.35,-9.7,-2,-1,19,-9.7,0.0,29.34
55,000559,万向钱潮,7.10,-3.53,6,6,21,14.89,14.89,29.33
409,002391,长青股份,14.03,10.04,6,4,20,17.21,13.33,29.31
768,300185,通裕重工,2.25,-9.27,-1,-1,20,0.0,0.0,29.31
585,002747,埃斯顿,10.90,-4.64,-1,-1,20,0.0,0.0,29.15
442,002445,ST中南,2.26,0.44,5,20,17,11.88,35.33,29.14
712,300093,金刚玻璃,7.36,0.41,11,21,18,18.14,36.55,29.12
279,002181,粤 传 媒,5.68,-9.7,-1,-1,19,0.0,0.0,29.09
271,002167,东方锆业,7.51,-8.86,-1,-1,19,0.0,0.0,29.04
1155,600157,永泰能源,2.40,-8.05,-1,6,19,0.0,10.6,29.03
1280,600538,国发股份,5.61,-7.58,-1,15,19,0.0,25.78,28.97
478,002528,英飞拓,4.68,-4.29,-1,-1,20,0.0,0.0,28.93
1323,600640,号百控股,13.11,2.82,4,4,20,4.38,4.38,28.91
931,300438,鹏辉能源,23.10,-4.07,-1,21,20,0.0,33.68,28.91
1329,600652,游久游戏,4.47,-9.7,-1,-1,15,0.0,0.0,28.82
257,002145,中核钛白,4.47,-1.76,5,4,20,9.56,8.76,28.82
174,000989,九 芝 堂,12.64,2.6,1,1,20,0.0,0.0,28.72
252,002137,麦达数字,7.94,-2.7,-1,5,17,0.0,12.62,28.69
956,300471,厚普股份,7.50,5.93,6,5,18,16.28,14.85,28.64
1020,300588,熙菱信息,15.50,1.84,5,5,17,9.23,9.23,28.52
1117,600064,南京高科,9.93,-3.22,-1,5,20,0.0,8.05,28.46
369,002329,皇氏集团,4.29,-2.94,-1,4,19,0.0,2.14,28.44
811,300245,天玑科技,11.25,-3.52,-1,5,20,0.0,9.22,28.42
1224,600351,亚宝药业,7.50,8.85,7,11,20,19.43,24.58,28.42
1188,600237,铜峰电子,4.52,-0.22,5,5,19,8.39,8.39,28.41
539,002649,博彦科技,9.81,-1.7,-1,5,19,0.0,9.36,28.4
944,300455,康拓红外,8.14,-3.1,7,11,20,13.06,16.12,28.39
568,002707,众信旅游,7.16,-6.28,-1,-1,19,0.0,0.0,28.32
787,300209,天泽信息,14.68,0.96,5,5,20,11.3,11.3,28.32
1625,603636,南威软件,12.60,-4.4,-1,5,21,0.0,13.82,28.31
810,300244,迪安诊断,19.69,-3.15,-1,-1,20,0.0,0.0,28.27
170,000972,ST中基,3.63,-1.89,7,11,19,13.79,20.2,28.27
1526,603077,和邦生物,2.09,-6.7,-1,15,21,0.0,22.22,28.22
309,002224,三 力 士,7.00,-3.31,-2,-1,19,-3.31,0.0,28.21
1003,300552,万集科技,18.82,-9.52,-1,-1,19,0.0,0.0,28.2
296,002209,达 意 隆,8.42,2.06,7,11,20,11.82,17.43,28.16
920,300414,中光防雷,18.85,2.33,6,6,20,9.59,9.59,28.14
453,002467,二六三,6.56,-5.61,-1,-1,19,0.0,0.0,28.12
1498,601949,中国出版,5.74,-9.89,-1,-1,18,0.0,0.0,28.12
214,002072,凯瑞德,7.16,-10.05,-1,-1,17,0.0,0.0,28.09
455,002476,宝莫股份,5.61,0.54,5,20,19,4.86,31.07,28.08
557,002681,奋达科技,5.20,-8.77,-1,-1,19,0.0,0.0,28.08
1608,603557,起步股份,9.35,1.08,7,7,21,14.02,14.02,28.08
1174,600206,有研新材,9.17,2.92,6,5,20,11.42,10.22,28.07
840,300296,利亚德,9.08,-0.11,-2,-1,19,-0.11,0.0,28.07
673,300036,超图软件,18.89,-2.28,7,11,20,11.25,17.18,28.07
508,002581,未名医药,7.85,-8.19,-2,-1,19,-8.19,0.0,28.06
113,000807,云铝股份,5.02,-9.71,-1,-1,18,0.0,0.0,28.06
164,000955,欣龙控股,5.25,6.28,7,5,20,14.38,13.88,28.05
301,002214,大立科技,7.81,2.9,4,11,20,8.17,19.24,28.03
100,000720,*ST新能,4.66,-4.51,-1,-1,20,0.0,0.0,28.02
71,000607,华媒控股,5.26,-9.31,-1,-1,19,0.0,0.0,27.98
260,002149,西部材料,7.79,-7.92,-1,-1,20,0.0,0.0,27.91
948,300461,田中精机,24.20,-3.16,-1,-1,18,0.0,0.0,27.91
1162,600175,美都能源,2.75,-9.84,-1,-1,17,0.0,0.0,27.91
1290,600568,中珠医疗,2.89,-9.97,-1,-1,19,0.0,0.0,27.88
1084,300706,阿石创,31.61,2.7,4,4,18,1.64,1.64,27.82
208,002059,云南旅游,6.71,0.6,11,20,18,19.4,30.54,27.81
156,000933,神火股份,5.24,-9.97,-1,-1,19,0.0,0.0,27.8
985,300518,盛讯达,26.07,-3.44,-1,5,18,0.0,7.42,27.79
285,002190,成飞集成,19.93,-5.32,-2,-1,18,-5.32,0.0,27.76
1525,603076,乐惠国际,29.59,10.0,7,20,18,17.05,31.1,27.76
802,300231,银信科技,8.61,-4.44,-1,4,19,0.0,3.11,27.74
940,300449,汉邦高科,19.62,-5.22,-1,-1,19,0.0,0.0,27.73
653,002948,青岛银行,8.20,-9.99,-1,-1,11,0.0,0.0,27.73
472,002515,金字火腿,5.53,1.84,5,11,20,6.14,24.27,27.71
942,300453,三鑫医疗,14.64,-3.94,-1,3,19,0.0,-2.4,27.64
157,000935,四川双马,19.00,-2.81,6,11,20,8.82,14.6,27.52
12,000040,东旭蓝天,8.76,-4.26,-1,5,19,0.0,6.44,27.51
140,000897,津滨发展,3.06,-10.0,-1,-1,18,0.0,0.0,27.5
936,300444,双杰电气,8.58,-1.27,-1,5,22,0.0,5.93,27.49
513,002590,万安科技,8.44,-6.43,-1,-1,18,0.0,0.0,27.49
189,002019,亿帆医药,12.20,-5.06,-1,-1,20,0.0,0.0,27.48
1260,600460,士兰微,14.06,10.02,5,5,11,22.58,22.58,27.36
1380,600784,鲁银投资,6.06,-0.49,5,5,19,7.64,7.64,27.31
1057,300655,晶瑞股份,17.78,3.49,1,1,20,0.0,0.0,27.27
543,002654,万润科技,5.10,1.59,5,5,20,6.25,6.25,27.18
110,000801,四川九洲,6.37,-7.41,-1,-1,21,0.0,0.0,27.15
141,000901,航天科技,13.17,-4.63,-1,5,20,0.0,4.94,27.12
403,002380,科远股份,13.80,-1.71,-1,5,20,0.0,10.58,27.07
356,002312,三泰控股,4.04,-7.76,-1,-1,20,0.0,0.0,27.04
592,002766,索菱股份,6.58,-3.38,-1,5,18,0.0,9.67,27.03
375,002338,奥普光电,14.76,-1.01,5,20,18,10.98,29.93,27.02
166,000961,中南建设,7.90,-2.35,-3,-2,24,-3.42,-2.35,27.01
83,000663,永安林业,6.96,-4.66,-1,11,17,0.0,20.0,27.01
1099,300738,奥飞数据,47.36,-2.05,5,5,19,11.51,11.51,26.97
226,002089,新 海 宜,5.70,-1.38,-1,4,20,0.0,-0.7,26.95
1401,600850,华东电脑,21.77,0.18,5,5,20,9.95,9.95,26.94
1574,603300,华铁科技,5.81,-3.17,-1,-1,19,0.0,0.0,26.86
70,000606,顺利办,7.56,-2.58,-1,5,19,0.0,4.56,26.85
1351,600719,大连热电,5.20,-1.14,12,20,20,20.93,26.83,26.83
1340,600686,金龙汽车,8.99,0.0,-1,3,20,0.0,-0.22,26.8
1139,600120,浙江东方,16.85,-6.91,-1,-1,20,0.0,0.0,26.79
1457,601177,杭齿前进,13.11,-4.38,-2,-1,21,-4.38,0.0,26.79
826,300275,梅安森,9.76,-0.1,5,5,18,10.41,10.41,26.75
150,000920,南方汇通,7.25,-2.42,-1,20,18,0.0,30.4,26.75
500,002567,唐人神,11.62,10.04,6,5,5,38.33,26.72,26.72
950,300464,星徽精密,8.84,-2.64,-1,21,20,0.0,30.0,26.65
741,300143,星普医科,10.51,0.38,7,7,19,9.59,9.59,26.63
1095,300731,科创新源,28.68,1.96,5,5,18,9.72,9.72,26.62
978,300508,维宏股份,27.92,-0.68,-1,11,18,0.0,14.19,26.62
887,300364,中文在线,5.81,-7.92,-1,-1,18,0.0,0.0,26.58
1183,600222,太龙药业,4.53,-5.43,-1,-1,21,0.0,0.0,26.54
1604,603528,多伦科技,7.50,-5.3,-1,5,20,0.0,8.23,26.48
822,300269,联建光电,6.40,-4.62,-1,5,16,0.0,11.69,26.48
1605,603533,掌阅科技,21.97,-6.39,-1,-1,19,0.0,0.0,26.48
1049,300634,彩讯股份,30.73,-5.15,-1,5,18,0.0,12.61,26.46
4,000018,神州长城,2.87,-10.03,-1,-1,20,0.0,0.0,26.43
104,000733,振华科技,14.88,0.0,5,5,20,8.06,8.06,26.42
1021,300590,移为通信,37.42,-3.33,-2,-1,12,-3.33,0.0,26.42
1668,603869,新智认知,20.06,-2.62,-1,-1,20,0.0,0.0,26.4
1333,600664,哈药股份,4.74,-9.71,-1,21,20,0.0,28.46,26.4
136,000887,中鼎股份,12.50,-4.14,-1,11,20,0.0,11.31,26.39
1593,603456,九洲药业,8.72,-1.69,-1,10,20,0.0,15.65,26.38
1058,300656,民德电子,25.50,-0.66,7,20,19,10.63,28.14,26.36
645,002920,德赛西威,27.10,-2.1,-1,-1,21,0.0,0.0,26.34
212,002069,獐子岛,4.42,-1.78,5,20,19,8.07,27.38,26.29
323,002245,澳洋顺昌,5.14,-3.2,-1,4,19,0.0,2.59,26.29
854,300315,掌趣科技,4.18,-4.13,-1,19,17,0.0,29.01,26.28
872,300342,天银机电,9.37,2.85,7,20,18,14.41,30.14,26.28
1263,600476,湘邮科技,15.48,-1.4,-1,5,18,0.0,3.89,26.26
333,002263,*ST东南,2.02,-5.16,-1,11,20,0.0,15.43,26.25
1050,300637,扬帆新材,33.71,-4.29,-1,-1,20,0.0,0.0,26.21
1248,600416,湘电股份,7.00,-1.69,-2,-2,20,-1.69,-1.69,26.13
359,002315,焦点科技,15.20,-4.16,-1,-1,20,0.0,0.0,26.04
1241,600391,航发科技,14.87,-2.87,-1,-1,19,0.0,0.0,26.02
727,300114,中航电测,9.79,-4.3,-1,-1,21,0.0,0.0,26.0
825,300273,和佳股份,5.92,-6.62,-1,-1,20,0.0,0.0,25.96
64,000585,*ST东电,2.62,-2.6,-1,15,21,0.0,20.18,25.96
620,002841,视源股份,72.95,-1.21,-2,-2,27,-1.21,-1.21,25.88
488,002546,新联电子,5.01,1.42,7,11,21,11.58,17.61,25.88
1325,600645,中源协和,21.41,-7.11,-1,-1,19,0.0,0.0,25.87
253,002139,拓邦股份,5.70,-3.72,-2,-1,21,-3.72,0.0,25.83
1069,300674,宇信科技,37.08,-9.21,-1,-1,17,0.0,0.0,25.82
405,002383,合众思壮,14.83,0.41,4,11,20,2.91,14.08,25.78
1185,600225,天津松江,3.66,-0.27,4,4,20,1.1,1.1,25.77
1700,603998,方盛制药,6.15,-4.8,-1,-1,20,0.0,0.0,25.77
44,000523,广州浪奇,4.98,-2.16,-1,20,20,0.0,25.76,25.76
350,002296,辉煌科技,6.74,-9.53,-1,-1,20,0.0,0.0,25.75
1400,600848,上海临港,25.86,-3.87,-1,11,21,0.0,16.54,25.72
1002,300551,古鳌科技,14.39,-5.2,-1,7,19,0.0,13.58,25.68
1242,600392,盛和资源,11.21,-9.81,-1,-1,20,0.0,0.0,25.67
462,002491,通鼎互联,10.87,-0.09,5,4,20,8.81,3.52,25.66
1107,600010,包钢股份,1.91,-7.73,-1,-1,20,0.0,0.0,25.66
980,300511,雪榕生物,8.08,-2.65,-1,7,20,0.0,8.31,25.66
839,300295,三六五网,15.20,-7.77,-1,-1,21,0.0,0.0,25.62
46,000526,紫光学大,23.70,-2.19,-1,-1,20,0.0,0.0,25.6
724,300111,向日葵,2.95,-1.99,-1,4,20,0.0,8.46,25.53
1435,600990,四创电子,44.70,-1.8,-2,-1,20,-1.8,0.0,25.53
92,000697,炼石航空,13.97,-5.54,-1,-1,17,0.0,0.0,25.52
192,002023,海特高新,12.90,3.78,1,4,21,0.0,2.46,25.49
1305,600594,益佰制药,6.60,-2.94,-1,20,17,0.0,30.43,25.48
994,300537,广信材料,11.63,-2.6,-1,5,20,0.0,4.3,25.46
464,002501,利源精制,3.40,-10.05,-1,-1,18,0.0,0.0,25.46
875,300346,南大光电,14.34,2.94,1,6,7,0.0,14.08,25.46
56,000560,我爱我家,5.77,-3.67,-1,-1,18,0.0,0.0,25.43
373,002334,英威腾,6.18,-6.22,-1,5,21,0.0,10.75,25.35
342,002283,天润曲轴,4.45,-8.62,-1,11,20,0.0,17.72,25.35
505,002577,雷柏科技,12.67,-5.16,-1,-1,19,0.0,0.0,25.32
999,300546,雄帝科技,31.79,-0.63,4,4,20,3.21,3.21,25.31
284,002189,利达光电,20.30,-9.98,-1,-1,11,0.0,0.0,25.31
1479,601611,中国核建,8.73,-7.62,-1,-1,20,0.0,0.0,25.25
981,300513,恒泰实达,26.89,0.71,5,5,19,5.66,5.66,25.19
1023,300592,华凯创意,11.28,-2.17,5,21,19,10.37,30.25,25.19
1062,300660,江苏雷利,24.35,-8.53,-1,20,20,0.0,25.19,25.19
962,300480,光力科技,11.79,-0.34,7,6,21,10.81,9.88,25.16
